"","ID","Timepoint","L2_SE"
"2309","User #25344","Timepoint 13",0
"2310","User #25344","Timepoint 14",0
"2311","User #25344","Timepoint 15",0
"2312","User #25344","Timepoint 16",0
"2313","User #25344","Timepoint 17",1.53356842344505
"2314","User #25344","Timepoint 18",1.69563970964235
"2315","User #25344","Timepoint 19",1.57133290996027
"2316","User #25344","Timepoint 2",0
"2317","User #25344","Timepoint 20",1.54171962202327
"2318","User #25344","Timepoint 21",1.7510738483099
"2319","User #25344","Timepoint 22",1.72935234895413
"2320","User #25344","Timepoint 23",1.64085784932084
"2321","User #25344","Timepoint 24",1.60332396106349
"2322","User #25344","Timepoint 25",1.87314544945593
"2323","User #25344","Timepoint 26",2.29875881694115
"2324","User #25344","Timepoint 27",2.30903129221822
"2325","User #25344","Timepoint 28",1.72353848161013
"2326","User #25344","Timepoint 29",1.63219419115264
"2327","User #25344","Timepoint 3",0
"2328","User #25344","Timepoint 30",2.12053236488872
"2329","User #25344","Timepoint 31",2.2378910037161
"2330","User #25344","Timepoint 32",1.64323409335953
"2331","User #25344","Timepoint 33",1.58845363574753
"2332","User #25344","Timepoint 34",1.77552227523207
"2333","User #25344","Timepoint 35",1.84977180165054
"2334","User #25344","Timepoint 36",1.77304707414577
"2335","User #25344","Timepoint 37",1.86940861344388
"2336","User #25344","Timepoint 38",2.02591821157688
"2337","User #25344","Timepoint 39",1.76326514870753
"2338","User #25344","Timepoint 4",0
"2339","User #25344","Timepoint 40",1.51916470335014
"2340","User #25344","Timepoint 41",1.82540319158135
"2341","User #25344","Timepoint 42",1.57251083374335
"2342","User #25344","Timepoint 43",1.35886394447902
"2343","User #25344","Timepoint 44",1.42096362359501
"2344","User #25344","Timepoint 45",1.54877206206087
"2345","User #25344","Timepoint 46",1.40263015697536
"2346","User #25344","Timepoint 47",1.89307248180291
"2347","User #25344","Timepoint 48",1.603617796299
"2348","User #25344","Timepoint 49",1.70138780474134
"2349","User #25344","Timepoint 5",0
"2350","User #25344","Timepoint 50",2.01276480585472
"2351","User #25344","Timepoint 51",2.02576867685115
"2352","User #25344","Timepoint 52",1.91987286224392
"2353","User #25344","Timepoint 53",2.66772722430871
"2354","User #25344","Timepoint 54",2.4376216056416
"2355","User #25344","Timepoint 55",2.58155462684807
"2356","User #25344","Timepoint 56",2.32400252988714
"2357","User #25344","Timepoint 57",1.63849375398756
"2358","User #25344","Timepoint 58",1.46431319903898
"2359","User #25344","Timepoint 59",1.83814266525221
"2360","User #25344","Timepoint 6",0
"2361","User #25344","Timepoint 60",1.62497015536809
"2362","User #25344","Timepoint 61",1.35522872051871
"2363","User #25344","Timepoint 62",1.41964933574621
"2364","User #25344","Timepoint 63",1.79043751661142
"2365","User #25344","Timepoint 64",1.78228110434043
"2366","User #25344","Timepoint 7",0
"2367","User #25344","Timepoint 8",0
"2368","User #25344","Timepoint 9",0
"2369","User #25346","Timepoint 1",0
"2370","User #25346","Timepoint 10",0
"2371","User #25346","Timepoint 11",0
"2372","User #25346","Timepoint 12",0
"2373","User #25346","Timepoint 13",0
"2374","User #25346","Timepoint 14",0
"2375","User #25346","Timepoint 15",0
"2376","User #25346","Timepoint 16",0
"2377","User #25346","Timepoint 17",1.24038389426769
"2378","User #25346","Timepoint 18",1.33967113632208
"2379","User #25346","Timepoint 19",1.34723662518166
"2380","User #25346","Timepoint 2",0
"2381","User #25346","Timepoint 20",1.42024165829165
"2382","User #25346","Timepoint 21",1.496302131615
"2383","User #25346","Timepoint 22",1.21719198827122
"2384","User #25346","Timepoint 23",1.33763739677486
"2385","User #25346","Timepoint 24",1.356566526528
"2386","User #25346","Timepoint 25",1.4559003881751
"2387","User #25346","Timepoint 26",1.51525961024614
"2388","User #25346","Timepoint 27",1.41208141973148
"2389","User #25346","Timepoint 28",1.26076995718911
"2390","User #25346","Timepoint 29",1.5478737564529
"2391","User #25346","Timepoint 3",0
"2392","User #25346","Timepoint 30",1.35332810755755
"2393","User #25346","Timepoint 31",1.48728163327649
"2394","User #25346","Timepoint 32",1.45183916138341
"2395","User #25346","Timepoint 33",1.30392270863258
"2396","User #25346","Timepoint 34",1.15716211861956
"2397","User #25346","Timepoint 35",1.43998395116353
"2398","User #25346","Timepoint 36",1.3126544481713
"2399","User #25346","Timepoint 37",1.31964651748617
"2400","User #25346","Timepoint 38",1.35956717172775
"2401","User #25346","Timepoint 39",1.25485558986124
"2402","User #25346","Timepoint 4",0
"2403","User #25346","Timepoint 40",1.18930483654572
"2404","User #25346","Timepoint 41",1.19883851771715
"2405","User #25346","Timepoint 42",1.27048309791244
"2406","User #25346","Timepoint 43",1.13660953987426
"2407","User #25346","Timepoint 44",1.13895876833963
"2408","User #25346","Timepoint 45",1.11969839753563
"2409","User #25346","Timepoint 46",1.20201491624811
"2410","User #25346","Timepoint 47",1.25056522238367
"2411","User #25346","Timepoint 48",1.15251511351427
"2412","User #25346","Timepoint 49",1.31142733681729
"2413","User #25346","Timepoint 5",0
"2414","User #25346","Timepoint 50",1.52069655066258
"2415","User #25346","Timepoint 51",1.428122224961
"2416","User #25346","Timepoint 52",1.30214262021688
"2417","User #25346","Timepoint 53",1.24316889645722
"2418","User #25346","Timepoint 54",1.24068908726111
"2419","User #25346","Timepoint 55",1.30535837576967
"2420","User #25346","Timepoint 56",1.28536903215944
"2421","User #25346","Timepoint 57",1.19373052857985
"2422","User #25346","Timepoint 58",1.2190628995838
"2423","User #25346","Timepoint 59",1.18010304753892
"2424","User #25346","Timepoint 6",0
"2425","User #25346","Timepoint 60",1.24375775260814
"2426","User #25346","Timepoint 61",1.17065442663822
"2427","User #25346","Timepoint 62",1.18150168048885
"2428","User #25346","Timepoint 63",1.22734174518328
"2429","User #25346","Timepoint 64",1.21218531964351
"2430","User #25346","Timepoint 7",0
"2431","User #25346","Timepoint 8",0
"2432","User #25346","Timepoint 9",0
"2433","User #25348","Timepoint 1",0
"2434","User #25348","Timepoint 10",0
"2435","User #25348","Timepoint 11",0
"2436","User #25348","Timepoint 12",0
"2437","User #25348","Timepoint 13",0
"2438","User #25348","Timepoint 14",0
"2439","User #25348","Timepoint 15",0
"2440","User #25348","Timepoint 16",0
"2441","User #25348","Timepoint 17",1.6688194464083
"2442","User #25348","Timepoint 18",1.52213476742894
"2443","User #25348","Timepoint 19",1.54785687251057
"2444","User #25348","Timepoint 2",0
"2445","User #25348","Timepoint 20",1.94699288898498
"2446","User #25348","Timepoint 21",2.11138036103154
"2447","User #25348","Timepoint 22",2.111467876386
"2448","User #25348","Timepoint 23",2.82513147422251
"2449","User #25348","Timepoint 24",1.60543090139777
"2450","User #25348","Timepoint 25",1.46886091345661
"2451","User #25348","Timepoint 26",2.4404739813071
"2452","User #25348","Timepoint 27",2.07223265144964
"2453","User #25348","Timepoint 28",1.89678390301486
"2454","User #25348","Timepoint 29",2.07349995301945
"2455","User #25348","Timepoint 3",0
"2456","User #25348","Timepoint 30",1.48508926827539
"2457","User #25348","Timepoint 31",2.61071971102787
"2458","User #25348","Timepoint 32",1.86826902510779
"2459","User #25348","Timepoint 33",2.42613674856768
"2460","User #25348","Timepoint 34",1.9139774085787
"2461","User #25348","Timepoint 35",2.04926200324365
"2462","User #25348","Timepoint 36",1.76922171230354
"2463","User #25348","Timepoint 37",1.84839961158727
"2464","User #25348","Timepoint 38",1.65092571565983
"2465","User #25348","Timepoint 39",2.23487316000333
"2466","User #25348","Timepoint 4",0
"2467","User #25348","Timepoint 40",1.41728393612445
"2468","User #25348","Timepoint 41",1.42008892863739
"2469","User #25348","Timepoint 42",2.32088311795617
"2470","User #25348","Timepoint 43",2.21962776240596
"2471","User #25348","Timepoint 44",2.02983610233804
"2472","User #25348","Timepoint 45",1.37708247201371
"2473","User #25348","Timepoint 46",2.41077685265987
"2474","User #25348","Timepoint 47",1.51726266048305
"2475","User #25348","Timepoint 48",2.31103009405512
"2476","User #25348","Timepoint 49",1.85876573141862
"2477","User #25348","Timepoint 5",0
"2478","User #25348","Timepoint 50",2.49455173042116
"2479","User #25348","Timepoint 51",1.87854402113228
"2480","User #25348","Timepoint 52",1.7851630363469
"2481","User #25348","Timepoint 53",1.53159379934883
"2482","User #25348","Timepoint 54",1.87658680808152
"2483","User #25348","Timepoint 55",2.69237887112503
"2484","User #25348","Timepoint 56",2.10509086057828
"2485","User #25348","Timepoint 57",1.31574968667606
"2486","User #25348","Timepoint 58",1.61102932653318
"2487","User #25348","Timepoint 59",1.55142242211621
"2488","User #25348","Timepoint 6",0
"2489","User #25348","Timepoint 60",2.05725101338666
"2490","User #25348","Timepoint 61",1.53916108728399
"2491","User #25348","Timepoint 62",2.04236153909683
"2492","User #25348","Timepoint 63",2.17189939417237
"2493","User #25348","Timepoint 64",1.47992408210371
"2494","User #25348","Timepoint 7",0
"2495","User #25348","Timepoint 8",0
"2496","User #25348","Timepoint 9",0
"2497","User #25349","Timepoint 1",0
"2498","User #25349","Timepoint 10",0
"2499","User #25349","Timepoint 11",0
"2500","User #25349","Timepoint 12",0
"2501","User #25349","Timepoint 13",0
"2502","User #25349","Timepoint 14",0
"2503","User #25349","Timepoint 15",0
"2504","User #25349","Timepoint 16",0
"2505","User #25349","Timepoint 17",1.48354716212741
"2506","User #25349","Timepoint 18",1.70979273678999
"2507","User #25349","Timepoint 19",1.51972765865579
"2508","User #25349","Timepoint 2",0
"2509","User #25349","Timepoint 20",1.49124240246497
"2510","User #25349","Timepoint 21",1.75837625277571
"2511","User #25349","Timepoint 22",1.55874904405886
"2512","User #25349","Timepoint 23",1.59668794602798
"2513","User #25349","Timepoint 24",1.63179396813801
"2514","User #25349","Timepoint 25",1.62289176017527
"2515","User #25349","Timepoint 26",1.74011852551225
"2516","User #25349","Timepoint 27",1.43960021420145
"2517","User #25349","Timepoint 28",1.5928278210655
"2518","User #25349","Timepoint 29",2.02987159515148
"2519","User #25349","Timepoint 3",0
"2520","User #25349","Timepoint 30",1.9682768139884
"2521","User #25349","Timepoint 31",1.44562429827262
"2522","User #25349","Timepoint 32",1.57150442634395
"2523","User #25349","Timepoint 33",1.7174064727048
"2524","User #25349","Timepoint 34",1.37773674285267
"2525","User #25349","Timepoint 35",1.64383714988024
"2526","User #25349","Timepoint 36",1.43002315887477
"2527","User #25349","Timepoint 37",1.65948275470063
"2528","User #25349","Timepoint 38",1.70866760797899
"2529","User #25349","Timepoint 39",2.47919940934299
"2530","User #25349","Timepoint 4",0
"2531","User #25349","Timepoint 40",2.24382241097891
"2532","User #25349","Timepoint 41",1.33144487138862
"2533","User #25349","Timepoint 42",1.56073396009907
"2534","User #25349","Timepoint 43",1.3252917320042
"2535","User #25349","Timepoint 44",1.54226028905482
"2536","User #25349","Timepoint 45",1.88094535123354
"2537","User #25349","Timepoint 46",1.71552202492969
"2538","User #25349","Timepoint 47",1.80993849726158
"2539","User #25349","Timepoint 48",1.76732051625027
"2540","User #25349","Timepoint 49",1.40463368382077
"2541","User #25349","Timepoint 5",0
"2542","User #25349","Timepoint 50",1.80234738700599
"2543","User #25349","Timepoint 51",1.38346480516597
"2544","User #25349","Timepoint 52",1.60475540577736
"2545","User #25349","Timepoint 53",1.90629449872416
"2546","User #25349","Timepoint 54",2.67983358641889
"2547","User #25349","Timepoint 55",2.09945774516945
"2548","User #25349","Timepoint 56",2.23715784057879
"2549","User #25349","Timepoint 57",1.44380121010904
"2550","User #25349","Timepoint 58",2.00674539555248
"2551","User #25349","Timepoint 59",1.60833274872472
"2552","User #25349","Timepoint 6",0
"2553","User #25349","Timepoint 60",1.6794812348595
"2554","User #25349","Timepoint 61",2.18767549320783
"2555","User #25349","Timepoint 62",2.66699550318957
"2556","User #25349","Timepoint 63",1.59077221865013
"2557","User #25349","Timepoint 64",1.97085559513736
"2558","User #25349","Timepoint 7",0
"2559","User #25349","Timepoint 8",0
"2560","User #25349","Timepoint 9",0
"2561","User #25350","Timepoint 1",0
"2562","User #25350","Timepoint 10",0
"2563","User #25350","Timepoint 11",0
"2564","User #25350","Timepoint 12",0
"2565","User #25350","Timepoint 13",0
"2566","User #25350","Timepoint 14",0
"2567","User #25350","Timepoint 15",0
"2568","User #25350","Timepoint 16",0
"2569","User #25350","Timepoint 17",2.01258150229579
"2570","User #25350","Timepoint 18",1.75665024879991
"2571","User #25350","Timepoint 19",1.76737590942263
"2572","User #25350","Timepoint 2",0
"2573","User #25350","Timepoint 20",1.54648640030026
"2574","User #25350","Timepoint 21",1.65880976439561
"2575","User #25350","Timepoint 22",1.80696086553964
"2576","User #25350","Timepoint 23",1.7678025628529
"2577","User #25350","Timepoint 24",1.98052713065383
"2578","User #25350","Timepoint 25",1.6143770799578
"2579","User #25350","Timepoint 26",1.43056547174024
"2580","User #25350","Timepoint 27",1.44013220469486
"2581","User #25350","Timepoint 28",1.80481938640118
"2582","User #25350","Timepoint 29",1.32914942598771
"2583","User #25350","Timepoint 3",0
"2584","User #25350","Timepoint 30",1.69393869822249
"2585","User #25350","Timepoint 31",1.618351467914
"2586","User #25350","Timepoint 32",1.80602674928084
"2587","User #25350","Timepoint 33",1.41458548560544
"2588","User #25350","Timepoint 34",1.43150639681435
"2589","User #25350","Timepoint 35",1.96500024585088
"2590","User #25350","Timepoint 36",1.61297326917789
"2591","User #25350","Timepoint 37",1.53380399584999
"2592","User #25350","Timepoint 38",1.97342695415047
"2593","User #25350","Timepoint 39",1.7130038588042
"2594","User #25350","Timepoint 4",0
"2595","User #25350","Timepoint 40",1.25801794893787
"2596","User #25350","Timepoint 41",1.37896597784391
"2597","User #25350","Timepoint 42",1.62927312858083
"2598","User #25350","Timepoint 43",1.40928408725211
"2599","User #25350","Timepoint 44",1.48504181995158
"2600","User #25350","Timepoint 45",1.90928721347791
"2601","User #25350","Timepoint 46",1.36810899486555
"2602","User #25350","Timepoint 47",2.40826400587617
"2603","User #25350","Timepoint 48",1.38060927317645
"2604","User #25350","Timepoint 49",1.38963561259012
"2605","User #25350","Timepoint 5",0
"2606","User #25350","Timepoint 50",1.38195752839138
"2607","User #25350","Timepoint 51",1.54498130475749
"2608","User #25350","Timepoint 52",1.49852432847043
"2609","User #25350","Timepoint 53",1.41296943660393
"2610","User #25350","Timepoint 54",1.39312826615991
"2611","User #25350","Timepoint 55",1.64363339616725
"2612","User #25350","Timepoint 56",1.26321551010342
"2613","User #25350","Timepoint 57",1.37086002926201
"2614","User #25350","Timepoint 58",1.31147840110396
"2615","User #25350","Timepoint 59",1.41579180485015
"2616","User #25350","Timepoint 6",0
"2617","User #25350","Timepoint 60",1.49720934219798
"2618","User #25350","Timepoint 61",1.31424532534245
"2619","User #25350","Timepoint 62",1.34736726269691
"2620","User #25350","Timepoint 63",1.37015846171641
"2621","User #25350","Timepoint 64",1.28336655114299
"2622","User #25350","Timepoint 7",0
"2623","User #25350","Timepoint 8",0
"2624","User #25350","Timepoint 9",0
"2625","User #25353","Timepoint 1",0
"2626","User #25353","Timepoint 10",0
"2627","User #25353","Timepoint 11",0
"2628","User #25353","Timepoint 12",0
"2629","User #25353","Timepoint 13",0
"2630","User #25353","Timepoint 14",0
"2631","User #25353","Timepoint 15",0
"2632","User #25353","Timepoint 16",0
"2633","User #25353","Timepoint 17",1.42947638372077
"2634","User #25353","Timepoint 18",2.3168176225076
"2635","User #25353","Timepoint 19",1.53628227889214
"2636","User #25353","Timepoint 2",0
"2637","User #25353","Timepoint 20",1.56005970351935
"2638","User #25353","Timepoint 21",1.71968909679055
"2639","User #25353","Timepoint 22",1.58209252936865
"2640","User #25353","Timepoint 23",1.47219747507401
"2641","User #25353","Timepoint 24",1.52425439266516
"2642","User #25353","Timepoint 25",1.66074243080085
"2643","User #25353","Timepoint 26",1.82481950271892
"2644","User #25353","Timepoint 27",1.4851343106673
"2645","User #25353","Timepoint 28",1.671908472779
"2646","User #25353","Timepoint 29",1.82243234703285
"2647","User #25353","Timepoint 3",0
"2648","User #25353","Timepoint 30",1.64567905649174
"2649","User #25353","Timepoint 31",1.46248632504398
"2650","User #25353","Timepoint 32",1.38290005700464
"2651","User #25353","Timepoint 33",1.73446649236413
"2652","User #25353","Timepoint 34",1.69224429139381
"2653","User #25353","Timepoint 35",1.52762401644066
"2654","User #25353","Timepoint 36",1.57834595345343
"2655","User #25353","Timepoint 37",1.53149778389836
"2656","User #25353","Timepoint 38",1.80162909810274
"2657","User #25353","Timepoint 39",2.04879898712832
"2658","User #25353","Timepoint 4",0
"2659","User #25353","Timepoint 40",1.35475257993937
"2660","User #25353","Timepoint 41",1.73429076690111
"2661","User #25353","Timepoint 42",1.87164441258681
"2662","User #25353","Timepoint 43",1.42363590361986
"2663","User #25353","Timepoint 44",1.38386684206994
"2664","User #25353","Timepoint 45",1.5749362797612
"2665","User #25353","Timepoint 46",1.67685137199754
"2666","User #25353","Timepoint 47",1.77164498650004
"2667","User #25353","Timepoint 48",1.48951699110364
"2668","User #25353","Timepoint 49",1.81927510168459
"2669","User #25353","Timepoint 5",0
"2670","User #25353","Timepoint 50",1.97853754092618
"2671","User #25353","Timepoint 51",1.59696571570101
"2672","User #25353","Timepoint 52",1.55944868821173
"2673","User #25353","Timepoint 53",1.80064566938161
"2674","User #25353","Timepoint 54",1.71906520347157
"2675","User #25353","Timepoint 55",1.63614577024062
"2676","User #25353","Timepoint 56",1.65175901285205
"2677","User #25353","Timepoint 57",1.74196938544113
"2678","User #25353","Timepoint 58",1.89463302058416
"2679","User #25353","Timepoint 59",1.58954967533208
"2680","User #25353","Timepoint 6",0
"2681","User #25353","Timepoint 60",2.05178048302329
"2682","User #25353","Timepoint 61",1.72864514660283
"2683","User #25353","Timepoint 62",2.15325646943893
"2684","User #25353","Timepoint 63",2.43244851466777
"2685","User #25353","Timepoint 64",1.49066578715429
"2686","User #25353","Timepoint 7",0
"2687","User #25353","Timepoint 8",0
"2688","User #25353","Timepoint 9",0
"2689","User #25354","Timepoint 1",0
"2690","User #25354","Timepoint 10",0
"2691","User #25354","Timepoint 11",0
"2692","User #25354","Timepoint 12",0
"2693","User #25354","Timepoint 13",0
"2694","User #25354","Timepoint 14",0
"2695","User #25354","Timepoint 15",0
"2696","User #25354","Timepoint 16",0
"2697","User #25354","Timepoint 17",1.37090561512929
"2698","User #25354","Timepoint 18",1.47153423499544
"2699","User #25354","Timepoint 19",1.71477849363939
"2700","User #25354","Timepoint 2",0
"2701","User #25354","Timepoint 20",1.64997995253797
"2702","User #25354","Timepoint 21",1.51348740653997
"2703","User #25354","Timepoint 22",1.35015496636172
"2704","User #25354","Timepoint 23",1.53556544167734
"2705","User #25354","Timepoint 24",1.54289789016677
"2706","User #25354","Timepoint 25",1.34936146525392
"2707","User #25354","Timepoint 26",1.8446752756317
"2708","User #25354","Timepoint 27",1.39822046559009
"2709","User #25354","Timepoint 28",1.73457838212839
"2710","User #25354","Timepoint 29",1.50181210505359
"2711","User #25354","Timepoint 3",0
"2712","User #25354","Timepoint 30",1.58008372899357
"2713","User #25354","Timepoint 31",1.46401289989956
"2714","User #25354","Timepoint 32",1.50113996750798
"2715","User #25354","Timepoint 33",1.44062162189317
"2716","User #25354","Timepoint 34",2.00906067679147
"2717","User #25354","Timepoint 35",1.42452906788276
"2718","User #25354","Timepoint 36",1.58974115921762
"2719","User #25354","Timepoint 37",1.68277553965354
"2720","User #25354","Timepoint 38",1.84316936310491
"2721","User #25354","Timepoint 39",2.61542629428096
"2722","User #25354","Timepoint 4",0
"2723","User #25354","Timepoint 40",1.61585737899285
"2724","User #25354","Timepoint 41",1.3948751287487
"2725","User #25354","Timepoint 42",1.69783760193062
"2726","User #25354","Timepoint 43",1.342689012682
"2727","User #25354","Timepoint 44",1.53016499969438
"2728","User #25354","Timepoint 45",1.43111910242485
"2729","User #25354","Timepoint 46",2.07540524495432
"2730","User #25354","Timepoint 47",1.45188170974117
"2731","User #25354","Timepoint 48",1.4586315964209
"2732","User #25354","Timepoint 49",1.3795023266166
"2733","User #25354","Timepoint 5",0
"2734","User #25354","Timepoint 50",2.1695489182718
"2735","User #25354","Timepoint 51",1.55439037103416
"2736","User #25354","Timepoint 52",1.48653066775954
"2737","User #25354","Timepoint 53",1.54791539257028
"2738","User #25354","Timepoint 54",1.65059414727727
"2739","User #25354","Timepoint 55",1.74219179081542
"2740","User #25354","Timepoint 56",1.69625128682921
"2741","User #25354","Timepoint 57",1.42672885760515
"2742","User #25354","Timepoint 58",1.75925108822761
"2743","User #25354","Timepoint 59",1.43533809217077
"2744","User #25354","Timepoint 6",0
"2745","User #25354","Timepoint 60",1.56429079024447
"2746","User #25354","Timepoint 61",1.70929066296476
"2747","User #25354","Timepoint 62",1.47882843393645
"2748","User #25354","Timepoint 63",1.51646939353537
"2749","User #25354","Timepoint 64",1.38950890741279
"2750","User #25354","Timepoint 7",0
"2751","User #25354","Timepoint 8",0
"2752","User #25354","Timepoint 9",0
"2753","User #25358","Timepoint 1",0
"2754","User #25358","Timepoint 10",0
"2755","User #25358","Timepoint 11",0
"2756","User #25358","Timepoint 12",0
"2757","User #25358","Timepoint 13",0
"2758","User #25358","Timepoint 14",0
"2759","User #25358","Timepoint 15",0
"2760","User #25358","Timepoint 16",0
"2761","User #25358","Timepoint 17",1.33355756098848
"2762","User #25358","Timepoint 18",1.48826603585244
"2763","User #25358","Timepoint 19",1.50394552006799
"2764","User #25358","Timepoint 2",0
"2765","User #25358","Timepoint 20",1.67118102150267
"2766","User #25358","Timepoint 21",1.39132400723344
"2767","User #25358","Timepoint 22",1.32194325083541
"2768","User #25358","Timepoint 23",1.51722265734287
"2769","User #25358","Timepoint 24",1.48232508494576
"2770","User #25358","Timepoint 25",1.38445826679084
"2771","User #25358","Timepoint 26",1.33553245176855
"2772","User #25358","Timepoint 27",1.33663052246827
"2773","User #25358","Timepoint 28",1.65278252078916
"2774","User #25358","Timepoint 29",1.34900484975359
"2775","User #25358","Timepoint 3",0
"2776","User #25358","Timepoint 30",1.28681814756701
"2777","User #25358","Timepoint 31",1.3110450503993
"2778","User #25358","Timepoint 32",1.49242634249968
"2779","User #25358","Timepoint 33",1.42568027096774
"2780","User #25358","Timepoint 34",1.44546467443086
"2781","User #25358","Timepoint 35",1.32396879981898
"2782","User #25358","Timepoint 36",1.60691987987272
"2783","User #25358","Timepoint 37",1.33866092379015
"2784","User #25358","Timepoint 38",1.3575587125699
"2785","User #25358","Timepoint 39",2.37658786343295
"2786","User #25358","Timepoint 4",0
"2787","User #25358","Timepoint 40",1.1301424458308
"2788","User #25358","Timepoint 41",1.22566389646397
"2789","User #25358","Timepoint 42",1.34779756271165
"2790","User #25358","Timepoint 43",1.2500992389513
"2791","User #25358","Timepoint 44",1.43878092097721
"2792","User #25358","Timepoint 45",1.19960097993448
"2793","User #25358","Timepoint 46",1.19894417397241
"2794","User #25358","Timepoint 47",1.2021618757544
"2795","User #25358","Timepoint 48",1.59487625771502
"2796","User #25358","Timepoint 49",1.43617960854615
"2797","User #25358","Timepoint 5",0
"2798","User #25358","Timepoint 50",1.29061046096023
"2799","User #25358","Timepoint 51",1.40969863727138
"2800","User #25358","Timepoint 52",1.365464118102
"2801","User #25358","Timepoint 53",1.44003541111713
"2802","User #25358","Timepoint 54",1.98538892428315
"2803","User #25358","Timepoint 55",2.11345477086475
"2804","User #25358","Timepoint 56",1.729688572236
"2805","User #25358","Timepoint 57",1.37697491082646
"2806","User #25358","Timepoint 58",1.28198492329865
"2807","User #25358","Timepoint 59",1.27254274137498
"2808","User #25358","Timepoint 6",0
"2809","User #25358","Timepoint 60",1.58702742727024
"2810","User #25358","Timepoint 61",1.32811252796463
"2811","User #25358","Timepoint 62",1.52230869722361
"2812","User #25358","Timepoint 63",1.65086161380318
"2813","User #25358","Timepoint 64",1.30266250502104
"2814","User #25358","Timepoint 7",0
"2815","User #25358","Timepoint 8",0
"2816","User #25358","Timepoint 9",0
"2817","User #25359","Timepoint 1",0
"2818","User #25359","Timepoint 10",0
"2819","User #25359","Timepoint 11",0
"2820","User #25359","Timepoint 12",0
"2821","User #25359","Timepoint 13",0
"2822","User #25359","Timepoint 14",0
"2823","User #25359","Timepoint 15",0
"2824","User #25359","Timepoint 16",0
"2825","User #25359","Timepoint 17",1.5091147041371
"2826","User #25359","Timepoint 18",1.78498745020951
"2827","User #25359","Timepoint 19",1.58851908376973
"2828","User #25359","Timepoint 2",0
"2829","User #25359","Timepoint 20",1.68371390213307
"2830","User #25359","Timepoint 21",2.12694371477034
"2831","User #25359","Timepoint 22",1.97119010864565
"2832","User #25359","Timepoint 23",1.792503834105
"2833","User #25359","Timepoint 24",1.94734284900785
"2834","User #25359","Timepoint 25",1.63304598512938
"2835","User #25359","Timepoint 26",2.21289535153079
"2836","User #25359","Timepoint 27",1.48144016270086
"2837","User #25359","Timepoint 28",1.68278680292328
"2838","User #25359","Timepoint 29",1.6092267752231
"2839","User #25359","Timepoint 3",0
"2840","User #25359","Timepoint 30",1.78219062722373
"2841","User #25359","Timepoint 31",1.70010033202737
"2842","User #25359","Timepoint 32",1.79826373054797
"2843","User #25359","Timepoint 33",1.6950237083578
"2844","User #25359","Timepoint 34",1.67981722267916
"2845","User #25359","Timepoint 35",1.63622743499943
"2846","User #25359","Timepoint 36",1.8070540787172
"2847","User #25359","Timepoint 37",1.83766699505853
"2848","User #25359","Timepoint 38",1.80641052833709
"2849","User #25359","Timepoint 39",1.55049177753212
"2850","User #25359","Timepoint 4",0
"2851","User #25359","Timepoint 40",1.80693295100769
"2852","User #25359","Timepoint 41",1.48445795713817
"2853","User #25359","Timepoint 42",1.57723124612252
"2854","User #25359","Timepoint 43",1.52097617431303
"2855","User #25359","Timepoint 44",1.49601504848546
"2856","User #25359","Timepoint 45",1.6676905775047
"2857","User #25359","Timepoint 46",1.59096027461574
"2858","User #25359","Timepoint 47",1.66361051559219
"2859","User #25359","Timepoint 48",1.69783208741316
"2860","User #25359","Timepoint 49",1.49611277653058
"2861","User #25359","Timepoint 5",0
"2862","User #25359","Timepoint 50",1.49226441514078
"2863","User #25359","Timepoint 51",1.52614364735427
"2864","User #25359","Timepoint 52",1.56397730055703
"2865","User #25359","Timepoint 53",1.49389314797284
"2866","User #25359","Timepoint 54",1.55943656419865
"2867","User #25359","Timepoint 55",1.62045826255272
"2868","User #25359","Timepoint 56",1.63627379477467
"2869","User #25359","Timepoint 57",1.49523878618634
"2870","User #25359","Timepoint 58",1.58531881126027
"2871","User #25359","Timepoint 59",1.58239941288511
"2872","User #25359","Timepoint 6",0
"2873","User #25359","Timepoint 60",1.64514535605704
"2874","User #25359","Timepoint 61",1.58907307625357
"2875","User #25359","Timepoint 62",1.58101875173023
"2876","User #25359","Timepoint 63",1.54657725895671
"2877","User #25359","Timepoint 64",2.3938394985931
"2878","User #25359","Timepoint 7",0
"2879","User #25359","Timepoint 8",0
"2880","User #25359","Timepoint 9",0
"2881","User #25360","Timepoint 1",0
"2882","User #25360","Timepoint 10",0
"2883","User #25360","Timepoint 11",0
"2884","User #25360","Timepoint 12",0
"2885","User #25360","Timepoint 13",0
"2886","User #25360","Timepoint 14",0
"2887","User #25360","Timepoint 15",0
"2888","User #25360","Timepoint 16",0
"2889","User #25360","Timepoint 17",1.39513806572674
"2890","User #25360","Timepoint 18",1.60349594469563
"2891","User #25360","Timepoint 19",1.47924508028503
"2892","User #25360","Timepoint 2",0
"2893","User #25360","Timepoint 20",1.60077330210325
"2894","User #25360","Timepoint 21",1.52115874086582
"2895","User #25360","Timepoint 22",1.45434482509603
"2896","User #25360","Timepoint 23",1.49226712829965
"2897","User #25360","Timepoint 24",1.7083406201656
"2898","User #25360","Timepoint 25",1.47169210294134
"2899","User #25360","Timepoint 26",1.50086428535055
"2900","User #25360","Timepoint 27",1.32668417251639
"2901","User #25360","Timepoint 28",1.65987477709255
"2902","User #25360","Timepoint 29",1.42393732537064
"2903","User #25360","Timepoint 3",0
